parking_id,capacity,occupancy,timestamp,occupancy_ratio,lag30_ratio,lag60_ratio,delta30_ratio,delta60_ratio,hour_sin,hour_cos,weekday,is_weekend,desired_future_time,future_timestamp,future_occupancy,future_capacity,future_occupancy_ratio,currently_saturated,future_saturated,will_become_saturated_soon,target_offset_minutes
BHMNCPLDH01,720,229,2016-10-23 15:59:54,0.31805555555555554,0.3402777777777778,0.3458333333333333,-0.022222222222222254,-0.02777777777777779,-0.8638355052043956,-0.5037739770455264,6,1,2016-10-23 16:29:54,2016-10-23 16:26:57,212.0,720.0,0.29444444444444445,False,0,0,27.05
BHMBRCBRG03,849,273,2016-10-23 15:59:54,0.3215547703180212,0.3663133097762073,0.4016489988221437,-0.044758539458186086,-0.08009422850412251,-0.8638355052043956,-0.5037739770455264,6,1,2016-10-23 16:29:54,2016-10-23 16:26:57,225.0,849.0,0.26501766784452296,False,0,0,27.05
BHMBCCSNH01,863,285,2016-10-23 15:59:54,0.3302433371958285,0.36732329084588644,0.3858632676709154,-0.03707995365005795,-0.0556199304750869,-0.8638355052043956,-0.5037739770455264,6,1,2016-10-23 16:29:54,2016-10-23 16:26:57,244.0,863.0,0.2827346465816918,False,0,0,27.05
Others-CCCPS135a,3883,824,2016-10-23 15:59:54,0.21220705639969095,0.23177955189286634,0.2366726757661602,-0.019572495493175385,-0.024465619366469238,-0.8638355052043956,-0.5037739770455264,6,1,2016-10-23 16:29:54,2016-10-23 16:26:57,747.0,3883.0,0.19237702807107906,False,0,0,27.05
Others-CCCPS119a,2803,436,2016-10-23 15:59:54,0.15554762754191936,0.1673207277916518,0.17409917945058864,-0.011773100249732438,-0.018551551908669278,-0.8638355052043956,-0.5037739770455264,6,1,2016-10-23 16:29:54,2016-10-23 16:26:57,391.0,2803.0,0.13949339992864787,False,0,0,27.05
Others-CCCPS202,2937,791,2016-10-23 15:59:54,0.2693224378617637,0.2805583929179435,0.2815798433775962,-0.011235955056179803,-0.012257405515832487,-0.8638355052043956,-0.5037739770455264,6,1,2016-10-23 16:29:54,2016-10-23 16:26:57,741.0,2937.0,0.2522982635342186,False,0,0,27.05
NIA Car Parks,1268,115,2016-10-23 15:59:54,0.09069400630914827,0.10094637223974763,0.11277602523659307,-0.01025236593059936,-0.022082018927444796,-0.8638355052043956,-0.5037739770455264,6,1,2016-10-23 16:29:54,2016-10-23 16:26:57,98.0,1268.0,0.07728706624605679,False,0,0,27.05
BHMBCCPST01,317,86,2016-10-23 15:59:54,0.27129337539432175,0.38170347003154576,0.416403785488959,-0.11041009463722401,-0.14511041009463727,-0.8638355052043956,-0.5037739770455264,6,1,2016-10-23 16:29:54,2016-10-23 16:26:57,73.0,317.0,0.2302839116719243,False,0,0,27.05
Others-CCCPS98,3103,878,2016-10-23 15:59:54,0.28295198195294874,0.29809861424427975,0.31260070899129877,-0.015146632291331008,-0.02964872703835003,-0.8638355052043956,-0.5037739770455264,6,1,2016-10-23 16:29:54,2016-10-23 16:26:57,806.0,3103.0,0.25974863035771834,False,0,0,27.05
BHMMBMMBX01,687,462,2016-10-23 15:59:54,0.6724890829694323,0.6986899563318777,0.7321688500727802,-0.026200873362445365,-0.05967976710334788,-0.8638355052043956,-0.5037739770455264,6,1,2016-10-23 16:29:54,2016-10-23 16:26:57,423.0,687.0,0.6157205240174672,False,0,0,27.05
BHMBCCMKT01,577,179,2016-10-23 15:59:54,0.31022530329289427,0.37261698440207974,0.37954939341421146,-0.06239168110918547,-0.06932409012131718,-0.8638355052043956,-0.5037739770455264,6,1,2016-10-23 16:29:54,2016-10-23 16:26:57,150.0,577.0,0.25996533795493937,False,0,0,27.05
Others-CCCPS8,1322,756,2016-10-23 15:59:54,0.5718608169440242,0.6308623298033282,0.6482602118003026,-0.059001512859303995,-0.07639939485627834,-0.8638355052043956,-0.5037739770455264,6,1,2016-10-23 16:29:54,2016-10-23 16:26:57,675.0,1322.0,0.510590015128593,False,0,0,27.05
BHMNCPRAN01,600,173,2016-10-24 07:56:56,0.28833333333333333,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,252.0,600.0,0.42,False,0,0,33.0
Others-CCCPS98,3103,573,2016-10-24 07:56:56,0.18466000644537545,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,681.0,3103.0,0.21946503383822108,False,0,0,33.0
Others-CCCPS119a,2803,117,2016-10-24 07:56:56,0.04174099179450589,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,189.0,2803.0,0.06742775597574027,False,0,0,33.0
Bull Ring,3053,375,2016-10-24 07:56:56,0.12283000327546675,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,451.0,3053.0,0.14772355060596135,False,0,0,33.0
BHMBCCMKT01,577,47,2016-10-24 07:56:56,0.08145580589254767,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,55.0,577.0,0.09532062391681109,False,0,0,33.0
BHMBCCPST01,317,19,2016-10-24 07:56:56,0.05993690851735016,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,29.0,317.0,0.0914826498422713,False,0,0,33.0
BHMEURBRD01,470,126,2016-10-24 07:56:56,0.2680851063829787,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,210.0,470.0,0.44680851063829785,False,0,0,33.0
BHMBCCTHL01,387,52,2016-10-24 07:56:56,0.1343669250645995,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,77.0,387.0,0.19896640826873385,False,0,0,33.0
BHMBRCBRG03,849,56,2016-10-24 07:56:56,0.06595995288574794,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,77.0,849.0,0.09069493521790342,False,0,0,33.0
NIA Car Parks,1268,62,2016-10-24 07:56:56,0.04889589905362776,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,110.0,1268.0,0.08675078864353312,False,0,0,33.0
BHMNCPLDH01,720,341,2016-10-24 07:56:56,0.4736111111111111,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,402.0,720.0,0.5583333333333333,False,0,0,33.0
Others-CCCPS105a,2009,572,2016-10-24 07:56:56,0.2847187655550025,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,661.0,2009.0,0.329019412643106,False,0,0,33.0
BHMNCPHST01,1200,222,2016-10-24 07:56:56,0.185,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,316.0,1200.0,0.2633333333333333,False,0,0,33.0
BHMMBMMBX01,687,271,2016-10-24 07:56:56,0.39446870451237265,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,312.0,687.0,0.45414847161572053,False,0,0,33.0
NIA South,788,59,2016-10-24 07:56:56,0.07487309644670051,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,105.0,788.0,0.13324873096446702,False,0,0,33.0
Others-CCCPS133,4675,895,2016-10-24 07:56:56,0.19144385026737967,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,1035.0,4675.0,0.22139037433155082,False,0,0,33.0
Broad Street,690,177,2016-10-24 07:56:56,0.2565217391304348,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,304.0,690.0,0.4405797101449275,False,0,0,33.0
BHMBCCSNH01,863,186,2016-10-24 07:56:56,0.21552723059096177,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,282.0,863.0,0.3267670915411356,False,0,0,33.0
BHMEURBRD02,220,51,2016-10-24 07:56:56,0.2318181818181818,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,94.0,220.0,0.42727272727272725,False,0,0,33.0
Others-CCCPS8,1322,301,2016-10-24 07:56:56,0.22768532526475038,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,349.0,1322.0,0.2639939485627837,False,0,0,33.0
BHMNCPNHS01,500,84,2016-10-24 07:56:56,0.168,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,193.0,500.0,0.386,False,0,0,33.0
BHMNCPNST01,485,237,2016-10-24 07:56:56,0.488659793814433,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,257.0,485.0,0.5298969072164949,False,0,0,33.0
Shopping,1920,563,2016-10-24 07:56:56,0.29322916666666665,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,718.0,1920.0,0.37395833333333334,False,0,0,33.0
BHMBRCBRG02,1194,80,2016-10-24 07:56:56,0.06700167504187604,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,111.0,1194.0,0.09296482412060302,False,0,0,33.0
Others-CCCPS135a,3883,1006,2016-10-24 07:56:56,0.25907803244913724,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,1445.0,3883.0,0.37213494720576873,False,0,0,33.0
Others-CCCPS202,2937,466,2016-10-24 07:56:56,0.15866530473272047,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,638.0,2937.0,0.21722846441947566,False,0,0,33.0
BHMBRCBRG01,1010,239,2016-10-24 07:56:56,0.23663366336633662,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,263.0,1010.0,0.2603960396039604,False,0,0,33.0
BHMNCPPLS01,450,12,2016-10-24 07:56:56,0.02666666666666667,,,,,0.8746197071393959,-0.484809620246337,0,0,2016-10-24 08:26:56,2016-10-24 08:29:56,15.0,450.0,0.03333333333333333,False,0,0,33.0
NIA South,788,105,2016-10-24 08:29:56,0.13324873096446702,0.07487309644670051,,0.058375634517766506,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,137.0,788.0,0.17385786802030456,False,0,0,33.083333333333336
BHMBCCTHL01,387,77,2016-10-24 08:29:56,0.19896640826873385,0.1343669250645995,,0.06459948320413436,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,116.0,387.0,0.2997416020671835,False,0,0,33.083333333333336
BHMMBMMBX01,687,312,2016-10-24 08:29:56,0.45414847161572053,0.39446870451237265,,0.05967976710334788,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,363.0,687.0,0.5283842794759825,False,0,0,33.083333333333336
BHMNCPNST01,485,257,2016-10-24 08:29:56,0.5298969072164949,0.488659793814433,,0.041237113402061876,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,277.0,485.0,0.5711340206185567,False,0,0,33.083333333333336
BHMNCPRAN01,600,252,2016-10-24 08:29:56,0.42,0.28833333333333333,,0.13166666666666665,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,335.0,600.0,0.5583333333333333,False,0,0,33.083333333333336
BHMNCPPLS01,450,15,2016-10-24 08:29:56,0.03333333333333333,0.02666666666666667,,0.0066666666666666645,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 08:56:36,19.0,450.0,0.042222222222222223,False,0,0,26.666666666666668
Others-CCCPS98,3103,681,2016-10-24 08:29:56,0.21946503383822108,0.18466000644537545,,0.03480502739284563,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,783.0,3103.0,0.2523364485981308,False,0,0,33.083333333333336
BHMEURBRD01,470,210,2016-10-24 08:29:56,0.44680851063829785,0.2680851063829787,,0.17872340425531913,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,274.0,470.0,0.5829787234042553,False,0,0,33.083333333333336
BHMBRCBRG02,1194,111,2016-10-24 08:29:56,0.09296482412060302,0.06700167504187604,,0.025963149078726974,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,153.0,1194.0,0.12814070351758794,False,0,0,33.083333333333336
BHMBRCBRG03,849,77,2016-10-24 08:29:56,0.09069493521790342,0.06595995288574794,,0.024734982332155486,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,91.0,849.0,0.1071849234393404,False,0,0,33.083333333333336
Others-CCCPS202,2937,638,2016-10-24 08:29:56,0.21722846441947566,0.15866530473272047,,0.058563159686755184,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,806.0,2937.0,0.2744296901600272,False,0,0,33.083333333333336
Others-CCCPS8,1322,349,2016-10-24 08:29:56,0.2639939485627837,0.22768532526475038,,0.036308623298033305,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,412.0,1322.0,0.31164901664145234,False,0,0,33.083333333333336
BHMBCCMKT01,577,55,2016-10-24 08:29:56,0.09532062391681109,0.08145580589254767,,0.013864818024263426,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,62.0,577.0,0.10745233968804159,False,0,0,33.083333333333336
Bull Ring,3053,451,2016-10-24 08:29:56,0.14772355060596135,0.12283000327546675,,0.024893547330494592,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,540.0,3053.0,0.17687520471667212,False,0,0,33.083333333333336
Broad Street,690,304,2016-10-24 08:29:56,0.4405797101449275,0.2565217391304348,,0.18405797101449273,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,413.0,690.0,0.5985507246376811,False,0,0,33.083333333333336
BHMEURBRD02,220,94,2016-10-24 08:29:56,0.42727272727272725,0.2318181818181818,,0.19545454545454544,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,139.0,220.0,0.6318181818181818,False,0,0,33.083333333333336
BHMBCCPST01,317,29,2016-10-24 08:29:56,0.0914826498422713,0.05993690851735016,,0.031545741324921134,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,34.0,317.0,0.10725552050473186,False,0,0,33.083333333333336
NIA Car Parks,1268,110,2016-10-24 08:29:56,0.08675078864353312,0.04889589905362776,,0.03785488958990536,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,143.0,1268.0,0.11277602523659307,False,0,0,33.083333333333336
Shopping,1920,718,2016-10-24 08:29:56,0.37395833333333334,0.29322916666666665,,0.08072916666666669,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,891.0,1920.0,0.4640625,False,0,0,33.083333333333336
BHMNCPLDH01,720,402,2016-10-24 08:29:56,0.5583333333333333,0.4736111111111111,,0.08472222222222225,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,468.0,720.0,0.65,False,0,0,33.083333333333336
BHMBRCBRG01,1010,263,2016-10-24 08:29:56,0.2603960396039604,0.23663366336633662,,0.023762376237623783,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,296.0,1010.0,0.29306930693069305,False,0,0,33.083333333333336
Others-CCCPS133,4675,1035,2016-10-24 08:29:56,0.22139037433155082,0.19144385026737967,,0.029946524064171143,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,1199.0,4675.0,0.2564705882352941,False,0,0,33.083333333333336
Others-CCCPS135a,3883,1445,2016-10-24 08:29:56,0.37213494720576873,0.25907803244913724,,0.11305691475663149,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,1903.0,3883.0,0.49008498583569404,False,0,0,33.083333333333336
BHMBCCSNH01,863,282,2016-10-24 08:29:56,0.3267670915411356,0.21552723059096177,,0.11123986095017382,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,404.0,863.0,0.4681344148319815,False,0,0,33.083333333333336
BHMNCPNHS01,500,193,2016-10-24 08:29:56,0.386,0.168,,0.218,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,273.0,500.0,0.546,False,0,0,33.083333333333336
BHMNCPHST01,1200,316,2016-10-24 08:29:56,0.2633333333333333,0.185,,0.07833333333333331,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,423.0,1200.0,0.3525,False,0,0,33.083333333333336
Others-CCCPS119a,2803,189,2016-10-24 08:29:56,0.06742775597574027,0.04174099179450589,,0.025686764181234382,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,259.0,2803.0,0.09240099892971816,False,0,0,33.083333333333336
Others-CCCPS105a,2009,661,2016-10-24 08:29:56,0.329019412643106,0.2847187655550025,,0.04430064708810355,,0.7960020025346222,-0.6052939880428942,0,0,2016-10-24 08:59:56,2016-10-24 09:03:01,775.0,2009.0,0.38576406172224986,False,0,0,33.083333333333336
BHMNCPPLS01,450,19,2016-10-24 08:56:36,0.042222222222222223,0.03333333333333333,0.02666666666666667,0.00888888888888889,0.015555555555555555,0.7193398003386514,-0.694658370458997,0,0,2016-10-24 09:26:36,2016-10-24 09:30:01,21.0,450.0,0.04666666666666667,False,0,0,33.416666666666664
BHMBRCBRG03,849,91,2016-10-24 09:03:01,0.1071849234393404,0.09069493521790342,0.06595995288574794,0.016489988221436977,0.04122497055359246,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,106.0,849.0,0.1248527679623086,False,0,0,27.0
Shopping,1920,891,2016-10-24 09:03:01,0.4640625,0.37395833333333334,0.29322916666666665,0.09010416666666665,0.17083333333333334,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,1012.0,1920.0,0.5270833333333333,False,0,0,27.0
Others-CCCPS105a,2009,775,2016-10-24 09:03:01,0.38576406172224986,0.329019412643106,0.2847187655550025,0.05674464907914384,0.10104529616724739,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,819.0,2009.0,0.4076655052264808,False,0,0,27.0
BHMEURBRD02,220,139,2016-10-24 09:03:01,0.6318181818181818,0.42727272727272725,0.2318181818181818,0.20454545454545459,0.4,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,153.0,220.0,0.6954545454545454,False,0,0,27.0
BHMEURBRD01,470,274,2016-10-24 09:03:01,0.5829787234042553,0.44680851063829785,0.2680851063829787,0.13617021276595742,0.31489361702127655,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,306.0,470.0,0.6510638297872341,False,0,0,27.0
NIA Car Parks,1268,143,2016-10-24 09:03:01,0.11277602523659307,0.08675078864353312,0.04889589905362776,0.02602523659305994,0.0638801261829653,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,151.0,1268.0,0.11908517350157728,False,0,0,27.0
Others-CCCPS119a,2803,259,2016-10-24 09:03:01,0.09240099892971816,0.06742775597574027,0.04174099179450589,0.02497324295397789,0.05066000713521227,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,282.0,2803.0,0.10060649304316803,False,0,0,27.0
Others-CCCPS135a,3883,1903,2016-10-24 09:03:01,0.49008498583569404,0.37213494720576873,0.25907803244913724,0.11795003862992531,0.2310069533865568,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,2183.0,3883.0,0.5621941797579192,False,0,0,27.0
BHMBCCTHL01,387,116,2016-10-24 09:03:01,0.2997416020671835,0.19896640826873385,0.1343669250645995,0.10077519379844962,0.165374677002584,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,130.0,387.0,0.3359173126614987,False,0,0,27.0
Broad Street,690,413,2016-10-24 09:03:01,0.5985507246376811,0.4405797101449275,0.2565217391304348,0.15797101449275358,0.3420289855072463,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,459.0,690.0,0.6652173913043479,False,0,0,27.0
BHMBRCBRG02,1194,153,2016-10-24 09:03:01,0.12814070351758794,0.09296482412060302,0.06700167504187604,0.035175879396984924,0.0611390284757119,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,185.0,1194.0,0.15494137353433834,False,0,0,27.0
BHMNCPNST01,485,277,2016-10-24 09:03:01,0.5711340206185567,0.5298969072164949,0.488659793814433,0.04123711340206182,0.0824742268041237,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,287.0,485.0,0.5917525773195876,False,0,0,27.0
Others-CCCPS202,2937,806,2016-10-24 09:03:01,0.2744296901600272,0.21722846441947566,0.15866530473272047,0.05720122574055156,0.11576438542730674,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,876.0,2937.0,0.2982635342185904,False,0,0,27.0
Bull Ring,3053,540,2016-10-24 09:03:01,0.17687520471667212,0.14772355060596135,0.12283000327546675,0.029151654110710773,0.054045201441205365,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,632.0,3053.0,0.20700949885358663,False,0,0,27.0
BHMBCCSNH01,863,404,2016-10-24 09:03:01,0.4681344148319815,0.3267670915411356,0.21552723059096177,0.1413673232908459,0.2526071842410197,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,478.0,863.0,0.5538818076477404,False,0,0,27.0
BHMNCPNHS01,500,273,2016-10-24 09:03:01,0.546,0.386,0.168,0.16000000000000003,0.378,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,301.0,500.0,0.602,False,0,0,27.0
Others-CCCPS133,4675,1199,2016-10-24 09:03:01,0.2564705882352941,0.22139037433155082,0.19144385026737967,0.0350802139037433,0.06502673796791444,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,1321.0,4675.0,0.2825668449197861,False,0,0,27.0
Others-CCCPS8,1322,412,2016-10-24 09:03:01,0.31164901664145234,0.2639939485627837,0.22768532526475038,0.04765506807866865,0.08396369137670195,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,438.0,1322.0,0.3313161875945537,False,0,0,27.0
BHMNCPLDH01,720,468,2016-10-24 09:03:01,0.65,0.5583333333333333,0.4736111111111111,0.09166666666666667,0.17638888888888893,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,518.0,720.0,0.7194444444444444,False,0,0,27.0
Others-CCCPS98,3103,783,2016-10-24 09:03:01,0.2523364485981308,0.21946503383822108,0.18466000644537545,0.032871414759909734,0.06767644215275537,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,820.0,3103.0,0.264260393167902,False,0,0,27.0
BHMMBMMBX01,687,363,2016-10-24 09:03:01,0.5283842794759825,0.45414847161572053,0.39446870451237265,0.07423580786026202,0.1339155749636099,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,381.0,687.0,0.5545851528384279,False,0,0,27.0
BHMNCPRAN01,600,335,2016-10-24 09:03:01,0.5583333333333333,0.42,0.28833333333333333,0.13833333333333336,0.27,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,392.0,600.0,0.6533333333333333,False,0,0,27.0
BHMBCCMKT01,577,62,2016-10-24 09:03:01,0.10745233968804159,0.09532062391681109,0.08145580589254767,0.012131715771230497,0.025996533795493923,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,73.0,577.0,0.1265164644714038,False,0,0,27.0
BHMNCPHST01,1200,423,2016-10-24 09:03:01,0.3525,0.2633333333333333,0.185,0.08916666666666667,0.16749999999999998,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,494.0,1200.0,0.4116666666666667,False,0,0,27.0
BHMBCCPST01,317,34,2016-10-24 09:03:01,0.10725552050473186,0.0914826498422713,0.05993690851735016,0.015772870662460567,0.0473186119873817,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,43.0,317.0,0.13564668769716087,False,0,0,27.0
NIA South,788,137,2016-10-24 09:03:01,0.17385786802030456,0.13324873096446702,0.07487309644670051,0.040609137055837546,0.09898477157360405,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,149.0,788.0,0.18908629441624367,False,0,0,27.0
BHMBRCBRG01,1010,296,2016-10-24 09:03:01,0.29306930693069305,0.2603960396039604,0.23663366336633662,0.03267326732673265,0.05643564356435643,0.6977904598416802,-0.7163019434246543,0,0,2016-10-24 09:33:01,2016-10-24 09:30:01,341.0,1010.0,0.33762376237623765,False,0,0,27.0
BHMBRCBRG01,1010,341,2016-10-24 09:30:01,0.33762376237623765,0.29306930693069305,0.2603960396039604,0.044554455445544594,0.07722772277227724,0.6087614290087204,-0.7933533402912353,0,0,2016-10-24 10:00:01,2016-10-24 09:55:57,400.0,1010.0,0.39603960396039606,False,0,0,25.933333333333334
BHMNCPNHS01,500,301,2016-10-24 09:30:01,0.602,0.546,0.386,0.05599999999999994,0.21599999999999997,0.6087614290087204,-0.7933533402912353,0,0,2016-10-24 10:00:01,2016-10-24 09:55:57,313.0,500.0,0.626,False,0,0,25.933333333333334
Broad Street,690,459,2016-10-24 09:30:01,0.6652173913043479,0.5985507246376811,0.4405797101449275,0.06666666666666676,0.22463768115942034,0.6087614290087204,-0.7933533402912353,0,0,2016-10-24 10:00:01,2016-10-24 09:55:57,504.0,690.0,0.7304347826086957,False,0,0,25.933333333333334
Others-CCCPS133,4675,1321,2016-10-24 09:30:01,0.2825668449197861,0.2564705882352941,0.22139037433155082,0.026096256684492003,0.061176470588235304,0.6087614290087204,-0.7933533402912353,0,0,2016-10-24 10:00:01,2016-10-24 09:55:57,1507.0,4675.0,0.32235294117647056,False,0,0,25.933333333333334
Others-CCCPS135a,3883,2183,2016-10-24 09:30:01,0.5621941797579192,0.49008498583569404,0.37213494720576873,0.07210919392222515,0.19005923255215046,0.6087614290087204,-0.7933533402912353,0,0,2016-10-24 10:00:01,2016-10-24 09:55:57,2307.0,3883.0,0.5941282513520474,False,0,0,25.933333333333334
Shopping,1920,1012,2016-10-24 09:30:01,0.5270833333333333,0.4640625,0.37395833333333334,0.06302083333333336,0.153125,0.6087614290087204,-0.7933533402912353,0,0,2016-10-24 10:00:01,2016-10-24 09:55:57,1074.0,1920.0,0.559375,False,0,0,25.933333333333334
